City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Forecast
191,Neyshabur,IR,2021-04-04 21:32:03,36.2133,58.7958,47.5,60,4,0.76,clear sky
192,Talcahuano,CL,2021-04-04 21:32:04,-36.7167,-73.1167,59.0,77,75,11.5,broken clouds
193,Marawi,PH,2021-04-04 21:32:04,7.9986,124.2928,67.17,95,100,0.49,overcast clouds
194,Vila Velha,BR,2021-04-04 21:32:05,-20.3297,-40.2925,78.8,73,40,12.66,scattered clouds
195,Torbat-E Jam,IR,2021-04-04 21:32:05,35.244,60.6225,47.5,70,54,2.98,broken clouds
196,Saint Anthony,US,2021-04-04 21:32:05,45.0205,-93.218,77.0,23,1,6.91,clear sky
197,Gualaquiza,EC,2021-04-04 21:32:06,-3.4,-78.55,65.68,98,100,1.07,light rain
198,Olafsvik,IS,2021-04-04 21:32:06,64.8945,-23.7142,19.76,52,100,12.35,overcast clouds
199,Carlisle,US,2021-04-04 21:32:06,40.2015,-77.1889,71.6,17,1,10.36,clear sky
200,Teplyk,UA,2021-04-04 21:32:07,48.6657,29.745,37.33,76,13,6.26,few clouds
201,Kapaa,US,2021-04-04 21:32:07,22.0752,-159.319,78.8,53,75,17.27,broken clouds
202,Tamiahua,MX,2021-04-04 21:32:07,21.2667,-97.45,77.0,50,66,12.3,broken clouds
203,Lata,PT,2021-04-04 21:32:08,40.1629,-8.3327,54.0,69,0,1.01,clear sky
204,Minab,IR,2021-04-04 21:32:08,27.1467,57.0801,77.0,73,44,6.91,haze
205,Viransehir,TR,2021-04-04 21:32:08,37.2353,39.7631,49.1,70,39,3.6,scattered clouds
206,Katsuura,JP,2021-04-04 21:32:09,35.1333,140.3,66.2,94,75,5.75,mist
207,Mackenzie,CA,2021-04-04 21:32:09,55.2999,-123.1698,41.0,56,20,2.3,few clouds
208,Tokur,RU,2021-04-04 21:32:09,53.1333,132.9,16.38,94,100,2.71,overcast clouds
209,Necochea,AR,2021-04-04 21:32:10,-38.5473,-58.7368,75.99,50,11,8.01,few clouds
210,Ribeira Grande,PT,2021-04-04 21:32:10,38.5167,-28.7,60.8,94,75,17.27,broken clouds
211,Ancud,CL,2021-04-04 21:32:11,-41.8697,-73.8203,63.0,72,0,10.36,clear sky
212,Nurota,UZ,2021-04-04 21:32:11,40.5614,65.6886,44.6,76,40,92.07,scattered clouds
213,Santa Vitoria Do Palmar,BR,2021-04-04 21:32:11,-33.5189,-53.3681,68.86,84,11,12.26,few clouds
